2024-09-11 06:41:27 status unpacked libsepol2:amd64 3.3-1build1
2024-09-11 06:41:27 install libsmartcols1:amd64 <none> 2.37.2-4ubuntu3
2024-09-11 06:41:27 status half-installed libsmartcols1:amd64 2.37.2-4ubuntu3
2024-09-11 06:41:27 status unpacked libsmartcols1:amd64 2.37.2-4ubuntu3
2024-09-11 06:41:27 install libss2:amd64 <none> 1.46.5-2ubuntu1
2024-09-11 06:41:27 status half-installed libss2:amd64 1.46.5-2ubuntu1
2024-09-11 06:41:27 status unpacked libss2:amd64 1.46.5-2ubuntu1
2024-09-11 06:41:28 install libssl3:amd64 <none> 3.0.2-0ubuntu1
2024-09-11 06:41:28 status half-installed libssl3:amd64 3.0.2-0ubuntu1
2024-09-11 06:41:28 status unpacked libssl3:amd64 3.0.2-0ubuntu1
2024-09-11 06:41:28 install libsystemd0:amd64 <none> 249.11-0ubuntu3
2024-09-11 06:41:28 status half-installed libsystemd0:amd64 249.11-0ubuntu3
2024-09-11 06:41:28 status unpacked libsystemd0:amd64 249.11-0ubuntu3
2024-09-11 06:41:28 install libtinfo6:amd64 <none> 6.3-2
2024-09-11 06:41:28 status half-installed libtinfo6:amd64 6.3-2
2024-09-11 06:41:28 status unpacked libtinfo6:amd64 6.3-2
2024-09-11 06:41:28 install libtirpc-common:all <none> 1.3.2-2build1
2024-09-11 06:41:28 status half-installed libtirpc-common:all 1.3.2-2build1
2024-09-11 06:41:28 status unpacked libtirpc-common:all 1.3.2-2build1
2024-09-11 06:41:28 install libtirpc3:amd64 <none> 1.3.2-2build1
2024-09-11 06:41:28 status half-installed libtirpc3:amd64 1.3.2-2build1
2024-09-11 06:41:28 status unpacked libtirpc3:amd64 1.3.2-2build1
2024-09-11 06:41:28 install libudev1:amd64 <none> 249.11-0ubuntu3
2024-09-11 06:41:28 status half-installed libudev1:amd64 249.11-0ubuntu3
2024-09-11 06:41:28 status unpacked libudev1:amd64 249.11-0ubuntu3
2024-09-11 06:41:28 install libuuid1:amd64 <none> 2.37.2-4ubuntu3
2024-09-11 06:41:28 status half-installed libuuid1:amd64 2.37.2-4ubuntu3
2024-09-11 06:41:28 status unpacked libuuid1:amd64 2.37.2-4ubuntu3
2024-09-11 06:41:28 install libzstd1:amd64 <none> 1.4.8+dfsg-3build1
2024-09-11 06:41:28 status half-installed libzstd1:amd64 1.4.8+dfsg-3build1
2024-09-11 06:41:28 status unpacked libzstd1:amd64 1.4.8+dfsg-3build1
2024-09-11 06:41:28 install login:amd64 <none> 1:4.8.1-2ubuntu2
2024-09-11 06:41:28 status half-installed login:amd64 1:4.8.1-2ubuntu2
2024-09-11 06:41:28 status unpacked login:amd64 1:4.8.1-2ubuntu2
2024-09-11 06:41:28 install logsave:amd64 <none> 1.46.5-2ubuntu1
2024-09-11 06:41:28 status half-installed logsave:amd64 1.46.5-2ubuntu1
2024-09-11 06:41:28 status unpacked logsave:amd64 1.46.5-2ubuntu1
2024-09-11 06:41:28 install lsb-base:all <none> 11.1.0ubuntu4
2024-09-11 06:41:28 status half-installed lsb-base:all 11.1.0ubuntu4
2024-09-11 06:41:28 status unpacked lsb-base:all 11.1.0ubuntu4
2024-09-11 06:41:28 upgrade mawk:amd64 1.3.4.20200120-3 1.3.4.20200120-3
2024-09-11 06:41:28 status half-configured mawk:amd64 1.3.4.20200120-3
2024-09-11 06:41:28 status unpacked mawk:amd64 1.3.4.20200120-3
2024-09-11 06:41:28 status half-installed mawk:amd64 1.3.4.20200120-3
2024-09-11 06:41:28 status unpacked mawk:amd64 1.3.4.20200120-3
2024-09-11 06:41:28 install mount:amd64 <none> 2.37.2-4ubuntu3
2024-09-11 06:41:28 status half-installed mount:amd64 2.37.2-4ubuntu3
2024-09-11 06:41:28 status unpacked mount:amd64 2.37.2-4ubuntu3
2024-09-11 06:41:28 install ncurses-base:all <none> 6.3-2
2024-09-11 06:41:28 status half-installed ncurses-base:all 6.3-2
2024-09-11 06:41:28 status unpacked ncurses-base:all 6.3-2
2024-09-11 06:41:28 install ncurses-bin:amd64 <none> 6.3-2
2024-09-11 06:41:28 status half-installed ncurses-bin:amd64 6.3-2
2024-09-11 06:41:28 status unpacked ncurses-bin:amd64 6.3-2
2024-09-11 06:41:28 install passwd:amd64 <none> 1:4.8.1-2ubuntu2
2024-09-11 06:41:28 status half-installed passwd:amd64 1:4.8.1-2ubuntu2
2024-09-11 06:41:28 status unpacked passwd:amd64 1:4.8.1-2ubuntu2
2024-09-11 06:41:28 upgrade perl-base:amd64 5.34.0-3ubuntu1 5.34.0-3ubuntu1
2024-09-11 06:41:28 status half-configured perl-base:amd64 5.34.0-3ubuntu1
2024-09-11 06:41:28 status unpacked perl-base:amd64 5.34.0-3ubuntu1
2024-09-11 06:41:28 status half-installed perl-base:amd64 5.34.0-3ubuntu1
2024-09-11 06:41:28 status unpacked perl-base:amd64 5.34.0-3ubuntu1
2024-09-11 06:41:28 install procps:amd64 <none> 2:3.3.17-6ubuntu2
2024-09-11 06:41:28 status half-installed procps:amd64 2:3.3.17-6ubuntu2
2024-09-11 06:41:28 status unpacked procps:amd64 2:3.3.17-6ubuntu2
2024-09-11 06:41:28 install sed:amd64 <none> 4.8-1ubuntu2
2024-09-11 06:41:28 status half-installed sed:amd64 4.8-1ubuntu2
2024-09-11 06:41:28 status unpacked sed:amd64 4.8-1ubuntu2
2024-09-11 06:41:28 install sensible-utils:all <none> 0.0.17
2024-09-11 06:41:28 status half-installed sensible-utils:all 0.0.17
2024-09-11 06:41:28 status unpacked sensible-utils:all 0.0.17
2024-09-11 06:41:28 install sysvinit-utils:amd64 <none> 3.01-1ubuntu1
2024-09-11 06:41:28 status half-installed sysvinit-utils:amd64 3.01-1ubuntu1
2024-09-11 06:41:28 status unpacked sysvinit-utils:amd64 3.01-1ubuntu1
2024-09-11 06:41:28 install tar:amd64 <none> 1.34+dfsg-1build3
2024-09-11 06:41:28 status half-installed tar:amd64 1.34+dfsg-1build3
2024-09-11 06:41:28 status unpacked tar:amd64 1.34+dfsg-1build3
2024-09-11 06:41:28 install usrmerge:all <none> 25ubuntu2
2024-09-11 06:41:28 status half-installed usrmerge:all 25ubuntu2
2024-09-11 06:41:28 status unpacked usrmerge:all 25ubuntu2
2024-09-11 06:41:28 install util-linux:amd64 <none> 2.37.2-4ubuntu3
2024-09-11 06:41:28 status half-installed util-linux:amd64 2.37.2-4ubuntu3
2024-09-11 06:41:29 status unpacked util-linux:amd64 2.37.2-4ubuntu3
2024-09-11 06:41:29 install zlib1g:amd64 <none> 1:1.2.11.dfsg-2ubuntu9
